"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"669","sodium ion transport (GO:0006814)","2/141",0.156912649394293,0.319454452130086,0,0,2.90133607399794,5.37346590230715,"SLC20A1;SLC38A3"
"670","response to toxic substance (GO:0009636)","2/142",0.158662824856746,0.322535473813266,0,0,2.88046647230321,5.30286367253092,"EGR1;FOS"
"671","response to topologically incorrect protein (GO:0035966)","2/143",0.160416714470738,0.322546788535961,0,0,2.85989289332754,5.23354789527023,"IGFBP1;ATF3"
"672","regulation of glycogen metabolic process (GO:0070873)","1/35",0.161036575774195,0.322546788535961,0,0,5.90196078431373,10.7777108251808,"GCGR"
"673","positive regulation of gliogenesis (GO:0014015)","1/35",0.161036575774195,0.322546788535961,0,0,5.90196078431373,10.7777108251808,"HES1"
"674","drug metabolic process (GO:0017144)","1/35",0.161036575774195,0.322546788535961,0,0,5.90196078431373,10.7777108251808,"PCK1"
"675","positive regulation of neural precursor cell proliferation (GO:2000179)","1/35",0.161036575774195,0.322546788535961,0,0,5.90196078431373,10.7777108251808,"VEGFA"
"676","nerve development (GO:0021675)","1/35",0.161036575774195,0.322546788535961,0,0,5.90196078431373,10.7777108251808,"HES1"
"677","metanephros development (GO:0001656)","1/35",0.161036575774195,0.322546788535961,0,0,5.90196078431373,10.7777108251808,"EGR1"
"678","skin development (GO:0043588)","1/35",0.161036575774195,0.322546788535961,0,0,5.90196078431373,10.7777108251808,"ARRDC3"
"679","negative regulation of nucleoside metabolic process (GO:0045978)","1/35",0.161036575774195,0.322546788535961,0,0,5.90196078431373,10.7777108251808,"MLXIPL"
"680","patterning of blood vessels (GO:0001569)","1/35",0.161036575774195,0.322546788535961,0,0,5.90196078431373,10.7777108251808,"VEGFA"
"681","positive regulation of epithelial cell proliferation (GO:0050679)","2/144",0.162174238541576,0.324348477083153,0,0,2.83960908306985,5.16548737879535,"JUN;VEGFA"
"682","regulation of focal adhesion assembly (GO:0051893)","1/36",0.165238740567014,0.328068753137424,0,0,5.73304473304473,10.3215669941692,"VEGFA"
"683","regulation of cell adhesion mediated by integrin (GO:0033628)","1/36",0.165238740567014,0.328068753137424,0,0,5.73304473304473,10.3215669941692,"EFNA1"
"684","regulation of cell-substrate junction assembly (GO:0090109)","1/36",0.165238740567014,0.328068753137424,0,0,5.73304473304473,10.3215669941692,"VEGFA"
"685","negative regulation of cellular carbohydrate metabolic process (GO:0010677)","1/36",0.165238740567014,0.328068753137424,0,0,5.73304473304473,10.3215669941692,"GCKR"
"686","blood vessel remodeling (GO:0001974)","1/36",0.165238740567014,0.328068753137424,0,0,5.73304473304473,10.3215669941692,"VEGFA"
"687","positive regulation of protein ubiquitination (GO:0031398)","2/146",0.165699874581937,0.328505428210478,0,0,2.79988662131519,5.03301210512649,"ARRDC3;UBC"
"688","negative regulation of neuron differentiation (GO:0045665)","2/147",0.167467830513668,0.331046712858659,0,0,2.78043631245602,4.96853960242873,"EFNA1;HES1"
"689","cell morphogenesis involved in differentiation (GO:0000904)","2/147",0.167467830513668,0.331046712858659,0,0,2.78043631245602,4.96853960242873,"EFNA1;HES1"
"690","positive regulation of mesenchymal cell proliferation (GO:0002053)","1/37",0.169420067180126,0.332972772726307,0,0,5.57351290684624,9.89507014564132,"VEGFA"
"691","regulation of adherens junction organization (GO:1903391)","1/37",0.169420067180126,0.332972772726307,0,0,5.57351290684624,9.89507014564132,"VEGFA"
"692","regulation of toll-like receptor signaling pathway (GO:0034121)","1/37",0.169420067180126,0.332972772726307,0,0,5.57351290684624,9.89507014564132,"NLRP6"
"693","substrate adhesion-dependent cell spreading (GO:0034446)","1/37",0.169420067180126,0.332972772726307,0,0,5.57351290684624,9.89507014564132,"EFNA1"
"694","positive regulation of Rho GTPase activity (GO:0032321)","2/149",0.171013633267106,0.335620415720171,0,0,2.74232958489518,4.84298695199844,"ERRFI1;JUN"
"695","actin filament organization (GO:0007015)","2/150",0.172791328093857,0.337738365861249,0,0,2.72366243794815,4.7818540898178,"SORBS2;MTSS1"
"696","regulation of organ morphogenesis (GO:2000027)","2/150",0.172791328093857,0.337738365861249,0,0,2.72366243794815,4.7818540898178,"HES1;VEGFA"
"697","cellular respiration (GO:0045333)","1/38",0.173580657931626,0.337738365861249,0,0,5.42260442260442,9.49559255823113,"SLC25A25"
"698","cellular response to glucose stimulus (GO:0071333)","1/38",0.173580657931626,0.337738365861249,0,0,5.42260442260442,9.49559255823113,"MLXIPL"
"699","porphyrin-containing compound metabolic process (GO:0006778)","1/38",0.173580657931626,0.337738365861249,0,0,5.42260442260442,9.49559255823113,"ALAS1"
"700","cellular response to glucagon stimulus (GO:0071377)","1/38",0.173580657931626,0.337738365861249,0,0,5.42260442260442,9.49559255823113,"GCGR"
"701","G1/S transition of mitotic cell cycle (GO:0000082)","2/152",0.176355929682795,0.339013273168427,0,0,2.68707482993197,4.66274928128808,"PLK3;UBC"
"702","cell cycle G1/S phase transition (GO:0044843)","2/152",0.176355929682795,0.339013273168427,0,0,2.68707482993197,4.66274928128808,"PLK3;UBC"
"703","cellular response to nitrogen compound (GO:1901699)","4/438",0.176497196184014,0.339013273168427,0,0,1.86885560675883,3.24143714607959,"IGFBP1;KLF10;EGR1;GCGR"
"704","termination of G-protein coupled receptor signaling pathway (GO:0038032)","1/39",0.17772061456847,0.339013273168427,0,0,5.27963849016481,9.12080010262218,"RGS16"
"705","heart morphogenesis (GO:0003007)","1/39",0.17772061456847,0.339013273168427,0,0,5.27963849016481,9.12080010262218,"VEGFA"
"706","response to axon injury (GO:0048678)","1/39",0.17772061456847,0.339013273168427,0,0,5.27963849016481,9.12080010262218,"JUN"
"707","positive regulation of cell-matrix adhesion (GO:0001954)","1/39",0.17772061456847,0.339013273168427,0,0,5.27963849016481,9.12080010262218,"VEGFA"
"708","regulation of multicellular organismal metabolic process (GO:0044246)","1/39",0.17772061456847,0.339013273168427,0,0,5.27963849016481,9.12080010262218,"ARRDC3"
"709","retina homeostasis (GO:0001895)","1/39",0.17772061456847,0.339013273168427,0,0,5.27963849016481,9.12080010262218,"ACTG1"
"710","bile acid metabolic process (GO:0008206)","1/39",0.17772061456847,0.339013273168427,0,0,5.27963849016481,9.12080010262218,"CYP27A1"
"711","endocrine pancreas development (GO:0031018)","1/39",0.17772061456847,0.339013273168427,0,0,5.27963849016481,9.12080010262218,"HES1"
"712","embryo implantation (GO:0007566)","1/39",0.17772061456847,0.339013273168427,0,0,5.27963849016481,9.12080010262218,"MST1"
"713","positive regulation of receptor-mediated endocytosis (GO:0048260)","1/39",0.17772061456847,0.339013273168427,0,0,5.27963849016481,9.12080010262218,"VEGFA"
"714","negative regulation of type I interferon production (GO:0032480)","1/39",0.17772061456847,0.339013273168427,0,0,5.27963849016481,9.12080010262218,"UBC"
"715","immune response-activating signal transduction (GO:0002757)","4/440",0.178470415345719,0.339967420560656,0,0,1.86009174311927,3.20555642715059,"JUN;UBC;FOS;ACTG1"
"716","establishment of protein localization to organelle (GO:0072594)","3/292",0.179842137177591,0.341796125291062,0,0,2.09870509756359,3.60069760719747,"JUN;TXNIP;HES1"
"717","developmental maturation (GO:0021700)","2/154",0.179932321463797,0.341796125291062,0,0,2.65145005370569,4.54769949538142,"HES1;VEGFA"
"718","platelet aggregation (GO:0070527)","1/40",0.181840038445641,0.343027884159228,0,0,5.14400414400414,8.76861291991989,"ACTG1"
"719","cellular response to hexose stimulus (GO:0071331)","1/40",0.181840038445641,0.343027884159228,0,0,5.14400414400414,8.76861291991989,"MLXIPL"
"720","response to amine (GO:0014075)","1/40",0.181840038445641,0.343027884159228,0,0,5.14400414400414,8.76861291991989,"EGR1"
"721","regulation of bone remodeling (GO:0046850)","1/40",0.181840038445641,0.343027884159228,0,0,5.14400414400414,8.76861291991989,"VEGFA"
"722","muscle fiber development (GO:0048747)","1/40",0.181840038445641,0.343027884159228,0,0,5.14400414400414,8.76861291991989,"VEGFA"
"723","morphogenesis of an epithelium (GO:0002009)","3/296",0.184836578172437,0.345968523659093,0,0,2.06963161042891,3.49412428951562,"HES1;MTSS1;VEGFA"
"724","vesicle coating (GO:0006901)","1/41",0.185939030336605,0.345968523659093,0,0,5.01515151515152,8.43717221072756,"SEC24A"
"725","ovarian follicle development (GO:0001541)","1/41",0.185939030336605,0.345968523659093,0,0,5.01515151515152,8.43717221072756,"VEGFA"
"726","actin polymerization or depolymerization (GO:0008154)","1/41",0.185939030336605,0.345968523659093,0,0,5.01515151515152,8.43717221072756,"MTSS1"
"727","regulation of polysaccharide metabolic process (GO:0032881)","1/41",0.185939030336605,0.345968523659093,0,0,5.01515151515152,8.43717221072756,"GCGR"
"728","thymus development (GO:0048538)","1/41",0.185939030336605,0.345968523659093,0,0,5.01515151515152,8.43717221072756,"HES1"
"729","triglyceride biosynthetic process (GO:0019432)","1/41",0.185939030336605,0.345968523659093,0,0,5.01515151515152,8.43717221072756,"LPIN2"
"730","cellular response to monosaccharide stimulus (GO:0071326)","1/41",0.185939030336605,0.345968523659093,0,0,5.01515151515152,8.43717221072756,"MLXIPL"
"731","negative regulation of behavior (GO:0048521)","1/41",0.185939030336605,0.345968523659093,0,0,5.01515151515152,8.43717221072756,"ARRDC3"
"732","protein peptidyl-prolyl isomerization (GO:0000413)","1/41",0.185939030336605,0.345968523659093,0,0,5.01515151515152,8.43717221072756,"NKTR"
"733","positive regulation of protein modification by small protein conjugation or removal (GO:1903322)","2/158",0.187118158863922,0.347687493004996,0,0,2.58294086865515,4.32904762987482,"ARRDC3;UBC"
"734","I-kappaB kinase/NF-kappaB signaling (GO:0007249)","1/42",0.190017690585897,0.349263285530354,0,0,4.89258438038926,8.12481204328322,"UBC"
"735","aspartate family amino acid metabolic process (GO:0009066)","1/42",0.190017690585897,0.349263285530354,0,0,4.89258438038926,8.12481204328322,"ASPG"
"736","DNA methylation (GO:0006306)","1/42",0.190017690585897,0.349263285530354,0,0,4.89258438038926,8.12481204328322,"FOS"
"737","termination of signal transduction (GO:0023021)","1/42",0.190017690585897,0.349263285530354,0,0,4.89258438038926,8.12481204328322,"RGS16"
"738","DNA alkylation (GO:0006305)","1/42",0.190017690585897,0.349263285530354,0,0,4.89258438038926,8.12481204328322,"FOS"
"739","negative regulation of DNA binding (GO:0043392)","1/42",0.190017690585897,0.349263285530354,0,0,4.89258438038926,8.12481204328322,"JUN"
"740","androgen receptor signaling pathway (GO:0030521)","1/42",0.190017690585897,0.349263285530354,0,0,4.89258438038926,8.12481204328322,"NR1I3"
"741","lactation (GO:0007595)","1/42",0.190017690585897,0.349263285530354,0,0,4.89258438038926,8.12481204328322,"VEGFA"
"742","cellular chemical homeostasis (GO:0055082)","4/452",0.190465904154528,0.349615311938634,0,0,1.80915178571429,3.00008398851232,"MLXIPL;GCKR;ABCC2;SLC39A14"
"743","cell-cell junction organization (GO:0045216)","2/161",0.192534233233144,0.350128237118096,0,0,2.53382107560005,4.17442285502209,"MTSS1;ACTG1"
"744","actin filament-based process (GO:0030029)","3/303",0.193664907201685,0.350128237118096,0,0,2.02061855670103,3.31709974832904,"NISCH;MTSS1;ACTG1"
"745","regulation of mesenchymal cell proliferation (GO:0010464)","1/43",0.19407611900782,0.350128237118096,0,0,4.77585377585378,7.83003533696715,"VEGFA"
"746","negative regulation of carbohydrate metabolic process (GO:0045912)","1/43",0.19407611900782,0.350128237118096,0,0,4.77585377585378,7.83003533696715,"GCKR"
"747","cellular response to cAMP (GO:0071320)","1/43",0.19407611900782,0.350128237118096,0,0,4.77585377585378,7.83003533696715,"EGR1"
"748","cardiac septum morphogenesis (GO:0060411)","1/43",0.19407611900782,0.350128237118096,0,0,4.77585377585378,7.83003533696715,"HES1"
"749","acylglycerol biosynthetic process (GO:0046463)","1/43",0.19407611900782,0.350128237118096,0,0,4.77585377585378,7.83003533696715,"LPIN2"
"750","neutral lipid biosynthetic process (GO:0046460)","1/43",0.19407611900782,0.350128237118096,0,0,4.77585377585378,7.83003533696715,"LPIN2"
"751","positive regulation of actin filament bundle assembly (GO:0032233)","1/43",0.19407611900782,0.350128237118096,0,0,4.77585377585378,7.83003533696715,"MTSS1"
"752","sperm motility (GO:0030317)","1/43",0.19407611900782,0.350128237118096,0,0,4.77585377585378,7.83003533696715,"MST1"
"753","carbohydrate derivative transport (GO:1901264)","1/43",0.19407611900782,0.350128237118096,0,0,4.77585377585378,7.83003533696715,"G6PC"
"754","complement activation, classical pathway (GO:0006958)","2/162",0.194344307827666,0.350128237118096,0,0,2.51785714285714,4.12456198860435,"C4B;C4A"
"755","glycosaminoglycan metabolic process (GO:0030203)","2/162",0.194344307827666,0.350128237118096,0,0,2.51785714285714,4.12456198860435,"ITIH3;VEGFA"
"756","skeletal system development (GO:0001501)","2/162",0.194344307827666,0.350128237118096,0,0,2.51785714285714,4.12456198860435,"KLF10;BMP1"
"757","fibroblast growth factor receptor signaling pathway (GO:0008543)","2/163",0.196156627809209,0.352721350566027,0,0,2.50209151983775,4.07551129848272,"UBC;TNRC6A"
"758","regulation of vesicle-mediated transport (GO:0060627)","3/306",0.197481055125745,0.352721350566027,0,0,2.00030621618863,3.24472196245655,"C4B;C4A;VEGFA"
"759","peptidyl-threonine phosphorylation (GO:0018107)","1/44",0.1981144149655,0.352721350566027,0,0,4.6645525017618,7.55149331126355,"CLK1"
"760","multicellular organismal homeostasis (GO:0048871)","1/44",0.1981144149655,0.352721350566027,0,0,4.6645525017618,7.55149331126355,"ARRDC3"
"761","lipoprotein metabolic process (GO:0042157)","1/44",0.1981144149655,0.352721350566027,0,0,4.6645525017618,7.55149331126355,"BMP1"
"762","negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)","1/44",0.1981144149655,0.352721350566027,0,0,4.6645525017618,7.55149331126355,"NLRP6"
"763","regulation of mRNA splicing, via spliceosome (GO:0048024)","1/44",0.1981144149655,0.352721350566027,0,0,4.6645525017618,7.55149331126355,"RBM25"
"764","response to gamma radiation (GO:0010332)","1/44",0.1981144149655,0.352721350566027,0,0,4.6645525017618,7.55149331126355,"EGR1"
"765","cell fate determination (GO:0001709)","1/44",0.1981144149655,0.352721350566027,0,0,4.6645525017618,7.55149331126355,"HES1"
"766","regulation of behavior (GO:0050795)","2/166",0.201606394935679,0.357074846244145,0,0,2.45594823295172,3.93304888123828,"ARRDC3;VEGFA"
"767","response to estrogen (GO:0043627)","2/166",0.201606394935679,0.357074846244145,0,0,2.45594823295172,3.93304888123828,"ABCC2;TXNIP"
"768","eye morphogenesis (GO:0048592)","1/45",0.202132677279174,0.357074846244145,0,0,4.55831037649219,7.28796784173202,"VEGFA"
"769","cellular response to ionizing radiation (GO:0071479)","1/45",0.202132677279174,0.357074846244145,0,0,4.55831037649219,7.28796784173202,"EGR1"
"770","response to antibiotic (GO:0046677)","1/45",0.202132677279174,0.357074846244145,0,0,4.55831037649219,7.28796784173202,"EGR1"
"771","cellular response to interleukin-1 (GO:0071347)","1/45",0.202132677279174,0.357074846244145,0,0,4.55831037649219,7.28796784173202,"EGR1"
"772","nitrogen compound transport (GO:0071705)","4/464",0.202714004054494,0.357637919070234,0,0,1.76086956521739,2.81027587752108,"NISCH;ABCC2;SLC38A3;SRSF11"
"773","response to wounding (GO:0009611)","2/167",0.203427034299401,0.358431592129087,0,0,2.44094001236858,3.88706977769903,"JUN;NLRP6"
"774","negative regulation of immune system process (GO:0002683)","3/311",0.203882290734554,0.358769612377858,0,0,1.96733163743473,3.12847527861685,"ZFP36;NLRP6;HES1"
"775","positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)","2/168",0.20524959092647,0.360398495468311,0,0,2.42611261372019,3.84181852553833,"SLC20A1;UBC"
"776","cellular polysaccharide biosynthetic process (GO:0033692)","1/46",0.206131004383124,0.360398495468311,0,0,4.45679012345679,7.03835624820852,"UBC"
"777","positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)","1/46",0.206131004383124,0.360398495468311,0,0,4.45679012345679,7.03835624820852,"HES1"
"778","termination of RNA polymerase II transcription (GO:0006369)","1/46",0.206131004383124,0.360398495468311,0,0,4.45679012345679,7.03835624820852,"SRSF11"
"779","pigment biosynthetic process (GO:0046148)","1/46",0.206131004383124,0.360398495468311,0,0,4.45679012345679,7.03835624820852,"ALAS1"
"780","macromolecule methylation (GO:0043414)","2/169",0.207074000973685,0.361583063238665,0,0,2.4114627887083,3.79727995005478,"BTG2;FOS"
"781","regulation of stress-activated MAPK cascade (GO:0032872)","2/170",0.208900201139448,0.364228060095797,0,0,2.39698736637512,3.75343927524843,"GADD45G;VEGFA"
"782","polysaccharide biosynthetic process (GO:0000271)","1/47",0.210109494168341,0.364228060095797,0,0,4.3596837944664,6.80165814675797,"UBC"
"783","adenylate cyclase-activating G-protein coupled receptor signaling pathway (GO:0007189)","1/47",0.210109494168341,0.364228060095797,0,0,4.3596837944664,6.80165814675797,"GCGR"
"784","regulation of neuronal synaptic plasticity (GO:0048168)","1/47",0.210109494168341,0.364228060095797,0,0,4.3596837944664,6.80165814675797,"EGR1"
"785","L-amino acid transport (GO:0015807)","1/47",0.210109494168341,0.364228060095797,0,0,4.3596837944664,6.80165814675797,"SLC38A3"
"786","aminoglycan metabolic process (GO:0006022)","2/171",0.210728128748523,0.364228060095797,0,0,2.38268325081512,3.71028211013766,"ITIH3;VEGFA"
"787","regulation of stress-activated protein kinase signaling cascade (GO:0070302)","2/171",0.210728128748523,0.364228060095797,0,0,2.38268325081512,3.71028211013766,"GADD45G;VEGFA"
"788","antigen processing and presentation of exogenous peptide antigen (GO:0002478)","2/171",0.210728128748523,0.364228060095797,0,0,2.38268325081512,3.71028211013766,"SEC24A;UBC"
"789","lymphocyte differentiation (GO:0030098)","2/172",0.212557721644281,0.366924736222447,0,0,2.36854741896759,3.66779443778241,"EGR1;ZFP36L1"
"790","regulation of cytokinesis (GO:0032465)","1/48",0.214068244088033,0.367668283036445,0,0,4.26670964968837,6.57696403663591,"PLK3"
"791","intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)","1/48",0.214068244088033,0.367668283036445,0,0,4.26670964968837,6.57696403663591,"CDIP1"
"792","erythrocyte differentiation (GO:0030218)","1/48",0.214068244088033,0.367668283036445,0,0,4.26670964968837,6.57696403663591,"VEGFA"
"793","peptidyl-threonine modification (GO:0018210)","1/48",0.214068244088033,0.367668283036445,0,0,4.26670964968837,6.57696403663591,"CLK1"
"794","antigen processing and presentation of exogenous antigen (GO:0019884)","2/173",0.21438891828933,0.36775529812351,0,0,2.35457691848669,3.6259626023678,"SEC24A;UBC"
"795","organic hydroxy compound metabolic process (GO:1901615)","4/476",0.21519367558875,0.368671429121859,0,0,1.71504237288136,2.6346769739413,"CYP27A1;CHKA;PCK1;LPIN2"
"796","regulation of Rho GTPase activity (GO:0032319)","2/174",0.216221657628596,0.369521949748957,0,0,2.34076886568581,3.58477329939303,"ERRFI1;JUN"
"797","cellular response to drug (GO:0035690)","1/49",0.21800735103248,0.369521949748957,0,0,4.17760942760943,6.36344537186664,"EGR1"
"798","positive regulation of fibroblast proliferation (GO:0048146)","1/49",0.21800735103248,0.369521949748957,0,0,4.17760942760943,6.36344537186664,"JUN"
"799","establishment of cell polarity (GO:0030010)","1/49",0.21800735103248,0.369521949748957,0,0,4.17760942760943,6.36344537186664,"FRMD4B"
"800","fatty acid transport (GO:0015908)","1/49",0.21800735103248,0.369521949748957,0,0,4.17760942760943,6.36344537186664,"ABCC2"
"801","response to glucagon (GO:0033762)","1/49",0.21800735103248,0.369521949748957,0,0,4.17760942760943,6.36344537186664,"GCGR"
"802","complement activation (GO:0006956)","2/175",0.218055879258723,0.369521949748957,0,0,2.32712044355314,3.54421356288015,"C4B;C4A"
"803","response to light stimulus (GO:0009416)","3/322",0.218131899851807,0.369521949748957,0,0,1.89842613838348,2.8906487237211,"BHLHE40;FOS;JUNB"
"804","regulation of cell growth (GO:0001558)","3/322",0.218131899851807,0.369521949748957,0,0,1.89842613838348,2.8906487237211,"IGFBP1;OSGIN1;VEGFA"
"805","regulation of cellular response to growth factor stimulus (GO:0090287)","2/176",0.219891523272346,0.372040067946504,0,0,2.3136288998358,3.50427075656082,"UBC;VEGFA"
"806","positive regulation of GTPase activity (GO:0043547)","4/482",0.221513758688617,0.372246863971976,0,0,1.69299163179916,2.55179647109458,"ERRFI1;JUN;RGS16;GCGR"
"807","cellular amide metabolic process (GO:0043603)","2/177",0.221728530324766,0.372246863971976,0,0,2.3002915451895,3.46493256299724,"ASPG;FTCD"
"808","epithelial to mesenchymal transition (GO:0001837)","1/50",0.221926911560385,0.372246863971976,0,0,4.09214594928881,6.16034588762116,"EFNA1"
"809","regulation of glial cell differentiation (GO:0045685)","1/50",0.221926911560385,0.372246863971976,0,0,4.09214594928881,6.16034588762116,"HES1"
"810","endothelial cell migration (GO:0043542)","1/50",0.221926911560385,0.372246863971976,0,0,4.09214594928881,6.16034588762116,"VEGFA"
"811","regulation of cell junction assembly (GO:1901888)","1/50",0.221926911560385,0.372246863971976,0,0,4.09214594928881,6.16034588762116,"VEGFA"
"812","cellular response to carbohydrate stimulus (GO:0071322)","1/50",0.221926911560385,0.372246863971976,0,0,4.09214594928881,6.16034588762116,"MLXIPL"
"813","positive regulation of GTP catabolic process (GO:0033126)","4/483",0.222572036547563,0.372869758644256,0,0,1.68937021572721,2.53828630063256,"ERRFI1;JUN;RGS16;GCGR"
"814","regulation of angiogenesis (GO:0045765)","2/179",0.225406398880642,0.376470506115185,0,0,2.27406894961374,3.38802228128593,"EFNA1;VEGFA"
"815","circadian regulation of gene expression (GO:0032922)","1/51",0.225827021656465,0.376470506115185,0,0,4.01010101010101,5.96697401593565,"BHLHE40"
"816","regulation of axon extension (GO:0030516)","1/51",0.225827021656465,0.376470506115185,0,0,4.01010101010101,5.96697401593565,"VEGFA"
"817","positive regulation of axonogenesis (GO:0050772)","1/51",0.225827021656465,0.376470506115185,0,0,4.01010101010101,5.96697401593565,"VEGFA"
"818","mesoderm development (GO:0007498)","1/52",0.229707776816989,0.38107428992051,0,0,3.93127351950881,5.78269622196604,"VEGFA"
"819","positive regulation of lipid biosynthetic process (GO:0046889)","1/52",0.229707776816989,0.38107428992051,0,0,3.93127351950881,5.78269622196604,"MLXIPL"
"820","regulation of epithelial to mesenchymal transition (GO:0010717)","1/52",0.229707776816989,0.38107428992051,0,0,3.93127351950881,5.78269622196604,"EFNA1"
"821","positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)","1/52",0.229707776816989,0.38107428992051,0,0,3.93127351950881,5.78269622196604,"PLK3"
"822","lipid biosynthetic process (GO:0008610)","4/491",0.231086782475114,0.382895617677744,0,0,1.66093429158111,2.43320555074234,"CYP27A1;PCYT2;CHKA;LPIN2"
"823","nuclear-transcribed mRNA catabolic process (GO:0000956)","2/183",0.232775941528175,0.383741072098703,0,0,2.22336227308603,3.24094830013958,"ZFP36;ZFP36L1"
"824","cellular response to fibroblast growth factor stimulus (GO:0044344)","2/183",0.232775941528175,0.383741072098703,0,0,2.22336227308603,3.24094830013958,"UBC;TNRC6A"
"825","regulation of tyrosine phosphorylation of STAT protein (GO:0042509)","1/53",0.233569272224541,0.383741072098703,0,0,3.85547785547786,5.60693113764998,"HES1"
"826","regulation of protein tyrosine kinase activity (GO:0061097)","1/53",0.233569272224541,0.383741072098703,0,0,3.85547785547786,5.60693113764998,"ERRFI1"
"827","regulation of morphogenesis of a branching structure (GO:0060688)","1/53",0.233569272224541,0.383741072098703,0,0,3.85547785547786,5.60693113764998,"VEGFA"
"828","regulation of Notch signaling pathway (GO:0008593)","1/53",0.233569272224541,0.383741072098703,0,0,3.85547785547786,5.60693113764998,"HES1"
"829","granulocyte chemotaxis (GO:0071621)","1/53",0.233569272224541,0.383741072098703,0,0,3.85547785547786,5.60693113764998,"VEGFA"
"830","behavior (GO:0007610)","4/494",0.234301249568096,0.384479881821382,0,0,1.65051020408163,2.3951339218997,"EGR1;JUN;BTG2;FOS"
"831","antigen processing and presentation of peptide antigen (GO:0048002)","2/185",0.236466713345862,0.387566382162532,0,0,2.19884019181443,3.17061283850338,"SEC24A;UBC"
"832","positive regulation of viral transcription (GO:0050434)","1/54",0.237411602446854,0.387715350758531,0,0,3.78254240518391,5.43914439332398,"JUN"
"833","keratinocyte differentiation (GO:0030216)","1/54",0.237411602446854,0.387715350758531,0,0,3.78254240518391,5.43914439332398,"TXNIP"
"834","regulation of cartilage development (GO:0061035)","1/54",0.237411602446854,0.387715350758531,0,0,3.78254240518391,5.43914439332398,"BMP1"
"835","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)","2/186",0.238313406174166,0.388721987076903,0,0,2.18677905944987,3.13620994728774,"UBC;HES1"
"836","response to fibroblast growth factor (GO:0071774)","2/187",0.240160898009786,0.390680001872201,0,0,2.17484831770546,3.10230405723094,"UBC;TNRC6A"
"837","JNK cascade (GO:0007254)","1/55",0.241234861655302,0.390680001872201,0,0,3.71230826786382,5.27884403782842,"UBC"
"838","peptidyl-proline modification (GO:0018208)","1/55",0.241234861655302,0.390680001872201,0,0,3.71230826786382,5.27884403782842,"NKTR"
"839","positive regulation of endothelial cell migration (GO:0010595)","1/55",0.241234861655302,0.390680001872201,0,0,3.71230826786382,5.27884403782842,"VEGFA"
"840","positive regulation of histone modification (GO:0031058)","1/55",0.241234861655302,0.390680001872201,0,0,3.71230826786382,5.27884403782842,"VEGFA"
"841","granulocyte migration (GO:0097530)","1/55",0.241234861655302,0.390680001872201,0,0,3.71230826786382,5.27884403782842,"VEGFA"
"842","cell junction organization (GO:0034330)","2/189",0.243858065056649,0.392177806744624,0,0,2.1513696387646,3.03594597725027,"MTSS1;ACTG1"
"843","positive regulation of growth (GO:0045927)","2/189",0.243858065056649,0.392177806744624,0,0,2.1513696387646,3.03594597725027,"IGFBP1;VEGFA"
"844","negative regulation of protein kinase activity (GO:0006469)","2/189",0.243858065056649,0.392177806744624,0,0,2.1513696387646,3.03594597725027,"ERRFI1;GADD45G"
"845","cytokine-mediated signaling pathway (GO:0019221)","3/342",0.244540444482952,0.392177806744624,0,0,1.78459994526047,2.51338517453006,"EGR1;UBC;CDIP1"
"846","regulation of dendrite morphogenesis (GO:0048814)","1/56",0.245039143568043,0.392177806744624,0,0,3.64462809917355,5.12557648253206,"EFNA1"
"847","positive regulation of chromatin modification (GO:1903310)","1/56",0.245039143568043,0.392177806744624,0,0,3.64462809917355,5.12557648253206,"VEGFA"
"848","positive regulation of JAK-STAT cascade (GO:0046427)","1/56",0.245039143568043,0.392177806744624,0,0,3.64462809917355,5.12557648253206,"HES1"
"849","iron ion transport (GO:0006826)","1/56",0.245039143568043,0.392177806744624,0,0,3.64462809917355,5.12557648253206,"SLC39A14"
"850","positive regulation of leukocyte chemotaxis (GO:0002690)","1/56",0.245039143568043,0.392177806744624,0,0,3.64462809917355,5.12557648253206,"VEGFA"
"851","DNA methylation or demethylation (GO:0044728)","1/56",0.245039143568043,0.392177806744624,0,0,3.64462809917355,5.12557648253206,"FOS"
"852","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)","1/57",0.248824541413001,0.396373129128078,0,0,3.57936507936508,4.97892289699759,"VEGFA"
"853","homotypic cell-cell adhesion (GO:0034109)","1/57",0.248824541413001,0.396373129128078,0,0,3.57936507936508,4.97892289699759,"ACTG1"
"854","actomyosin structure organization (GO:0031032)","1/57",0.248824541413001,0.396373129128078,0,0,3.57936507936508,4.97892289699759,"ACTG1"
"855","Golgi organization (GO:0007030)","1/57",0.248824541413001,0.396373129128078,0,0,3.57936507936508,4.97892289699759,"PLK3"
"856","negative regulation of neurogenesis (GO:0050768)","2/192",0.249408486067724,0.396376147052789,0,0,2.11707841031149,2.93990892306422,"EFNA1;HES1"
